13.3	0.0715099	0.111497	0.14188	0.00146836	6.45E-05	3.26E-06
13.2	0.0759409	0.118298	0.150407	0.00148063	6.55E-05	3.31E-06
13.1	0.0807931	0.12573	0.159692	0.00149291	6.64E-05	3.36E-06
13	0.0861211	0.133874	0.169856	0.00150519	6.73E-05	3.42E-06
12.9	0.0919884	0.14282	0.180999	0.00151917	6.82E-05	3.49E-06
12.8	0.0984697	0.152677	0.193222	0.00153316	6.92E-05	3.56E-06
12.7	0.105653	0.163568	0.206734	0.00154715	7.01E-05	3.63E-06
12.6	0.113641	0.175641	0.221637	0.00156114	7.10E-05	3.70E-06
12.5	0.122557	0.189068	0.238169	0.00157512	7.20E-05	3.77E-06
12.4	0.132549	0.204054	0.256568	0.00158911	7.29E-05	3.84E-06
12.3	0.143794	0.220843	0.277044	0.0016031	7.38E-05	3.91E-06
12.2	0.156507	0.239748	0.300058	0.00161708	7.47E-05	3.98E-06
12.1	0.170948	0.261103	0.325863	0.00163107	7.57E-05	4.05E-06
12	0.18744	0.285335	0.354973	0.00164506	7.67E-05	4.12E-06
11.9	0.206378	0.312959	0.387991	0.00166109	7.78E-05	4.19E-06
11.8	0.228258	0.344608	0.425423	0.00167712	7.90E-05	4.26E-06
11.7	0.253701	0.381056	0.468313	0.00169315	8.02E-05	4.33E-06
11.6	0.283495	0.423259	0.5174	0.00170918	8.14E-05	4.40E-06
11.5	0.318648	0.472401	0.573863	0.00172522	8.25E-05	4.47E-06
11.4	0.360462	0.529953	0.639291	0.00174125	8.37E-05	4.57E-06
11.3	0.410629	0.597745	0.714927	0.00175728	8.49E-05	4.67E-06
11.2	0.471373	0.678045	0.803188	0.00177331	8.61E-05	4.77E-06
11.1	0.54563	0.77374	0.905948	0.00178934	8.72E-05	4.87E-06
11	0.637296	0.888271	1.02555	0.00180537	8.84E-05	4.97E-06
10.9	0.751528	1.02559	1.1652	0.00182386	8.96E-05	5.07E-06
10.8	0.895079	1.19018	1.32624	0.00184236	9.08E-05	5.17E-06
10.7	1.07651	1.38643	1.51087	0.00186085	9.20E-05	5.27E-06
10.6	1.30593	1.61751	1.71798	0.00187934	9.35E-05	5.37E-06
10.5	1.59324	1.88297	1.94316	0.00189784	9.51E-05	5.47E-06
10.4	1.94298	2.17494	2.17676	0.00191633	9.66E-05	5.58E-06
10.3	2.343	2.4732	2.40126	0.00193483	9.81E-05	5.68E-06
10.2	2.74697	2.74188	2.59209	0.00195332	9.96E-05	5.78E-06
10.1	3.06392	2.93336	2.72139	0.00197181	0.00010108	5.88E-06
10	3.18648	3.00375	2.76919	0.00199031	0.000102587	5.98E-06
9.9	3.06392	2.89881	2.67452	0.00201179	0.000104094	6.10E-06
9.8	2.74697	2.61976	2.42657	0.00203328	0.000105602	6.25E-06
9.7	2.343	2.24442	2.08254	0.00205477	0.000107109	6.40E-06
9.6	1.94298	1.85103	1.71178	0.00207625	0.000108616	6.54E-06
9.5	1.59324	1.49117	1.36363	0.00209774	0.000110124	6.69E-06
9.4	1.30593	1.18724	1.0664	0.00211923	0.000111804	6.84E-06
9.3	1.07651	0.942131	0.82471	0.00214072	0.000113772	6.99E-06
9.2	0.895079	0.749323	0.63537	0.0021622	0.000115741	7.14E-06
9.1	0.751528	0.59937	0.490583	0.00218369	0.000117709	7.29E-06
9	0.637296	0.483089	0.379865	0.00220518	0.000119677	7.43E-06
8.9	0.54563	0.392712	0.296526	0.00223034	0.000121646	7.58E-06
8.8	0.471373	0.322157	0.233058	0.0022555	0.000123614	7.73E-06
8.7	0.410629	0.266667	0.184606	0.00228067	0.000125582	7.88E-06
8.6	0.360462	0.22262	0.147651	0.00230583	0.000127551	8.03E-06
8.5	0.318648	0.187361	0.118942	0.00233099	0.000129519	8.18E-06
8.4	0.283495	0.1589	0.0967017	0.00235616	0.000131487	8.33E-06
8.3	0.253701	0.135736	0.0792234	0.00238132	0.000133456	8.55E-06
8.2	0.228258	0.116734	0.0653612	0.00240648	0.000135424	8.78E-06
8.1	0.206378	0.101026	0.0543777	0.00243164	0.000137664	9.00E-06
8	0.18744	0.0879484	0.0455095	0.00245681	0.000140284	9.23E-06
7.9	0.170948	0.0769849	0.0383531	0.00248654	0.000142904	9.45E-06
7.8	0.156507	0.0677345	0.0325203	0.00251626	0.000145524	9.68E-06
7.7	0.143794	0.0598818	0.0277173	0.00254599	0.000148144	9.90E-06
7.6	0.132549	0.0531855	0.0237761	0.00257572	0.000150764	1.01E-05
7.5	0.122557	0.047436	0.0204867	0.00260545	0.000153384	1.04E-05
7.4	0.113641	0.042474	0.0177412	0.00263518	0.000156004	1.06E-05
7.3	0.105653	0.0381711	0.0154364	0.0026649	0.000158624	1.08E-05
7.2	0.0984697	0.0344228	0.0134824	0.00269463	0.000161244	1.10E-05
7.1	0.0919884	0.0311438	0.0118321	0.00272436	0.000163864	1.13E-05
7	0.0861211	0.0282636	0.0104197	0.00275409	0.000166484	1.15E-05
6.9	0.0807931	0.0257242	0.00920971	0.00278956	0.000169104	1.17E-05
6.8	0.0759409	0.0234771	0.00817035	0.00282502	0.000172158	1.20E-05
6.7	0.0715099	0.0214817	0.00726942	0.00286049	0.000175723	1.24E-05
6.6	0.067453	0.0197043	0.00649085	0.00289596	0.000179288	1.27E-05
6.5	0.0637296	0.0181166	0.00581167	0.00293142	0.000182853	1.31E-05
6.4	0.0603043	0.0166944	0.0052179	0.00296689	0.000186418	1.34E-05
6.3	0.0571463	0.0154161	0.00469865	0.00300236	0.000189983	1.38E-05
6.2	0.0542287	0.014264	0.0042407	0.00303783	0.000193549	1.42E-05
6.1	0.0515278	0.0132231	0.00383776	0.00307329	0.000197114	1.45E-05
6	0.0490228	0.0122804	0.00348092	0.00310876	0.000200679	1.49E-05
5.9	0.0466952	0.0114246	0.00316393	0.00315155	0.000204244	1.52E-05
5.8	0.0445288	0.0106461	0.00288276	0.00319433	0.000207809	1.56E-05
5.7	0.0425091	0.00993624	0.00263134	0.00323711	0.000211374	1.59E-05
5.6	0.0406231	0.00928778	0.00240692	0.0032799	0.000214939	1.63E-05
5.5	0.0388595	0.00869423	0.00220577	0.00332268	0.000219211	1.66E-05
5.4	0.0372078	0.00814994	0.00202476	0.00336547	0.000224189	1.70E-05
