1446.600000	644.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1446.700000	651.300000	739.300000	739.300000	739.300000	739.300000	739.300000
1446.800000	660.500000	739.300000	739.300000	739.300000	739.300000	739.300000
1446.900000	660.000000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.000000	665.600000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.100000	653.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.200000	658.400000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.300000	640.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.400000	654.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.500000	643.000000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.600000	668.100000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.700000	655.500000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.800000	662.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1447.900000	650.600000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.000000	659.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.100000	661.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.200000	655.600000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.300000	664.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.400000	661.300000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.500000	659.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.600000	650.800000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.700000	665.600000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.800000	660.800000	739.300000	739.300000	739.300000	739.300000	739.300000
1448.900000	641.000000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.000000	660.800000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.100000	661.100000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.200000	654.800000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.300000	643.100000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.400000	654.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.500000	655.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.600000	665.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.700000	653.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.800000	631.500000	739.300000	739.300000	739.300000	739.300000	739.300000
1449.900000	648.300000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.000000	643.400000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.100000	635.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.200000	646.000000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.300000	644.300000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.400000	657.500000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.500000	629.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.600000	640.300000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.700000	632.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.800000	648.000000	739.300000	739.300000	739.300000	739.300000	739.300000
1450.900000	645.100000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.000000	649.200000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.100000	629.600000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.200000	624.400000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.300000	636.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.400000	648.400000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.500000	635.800000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.600000	635.400000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.700000	638.700000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.800000	639.900000	739.300000	739.300000	739.300000	739.300000	739.300000
1451.900000	632.700000	739.300000	739.300000	739.300000	739.300000	739.300000
